"passID";"passTime";"stationID";"vehicleID";"charge"
"XXJ7224438";"2021-04-02 05:57:00";"OO10";"QX75YWC61835";2.5
"XXJ7731611";"2023-06-03 05:25:00";"GF00";"MA30QLI76818";2.5
"XXK3128965";"2021-11-10 06:47:00";"MR00";"EC02LZC49528";2.2
"XXK5032587";"2020-08-08 09:43:00";"NE05";"NZ35XLQ89678";1.5
"XXK5125461";"2021-12-03 16:37:00";"GF00";"JE65QJK64802";2.8
"XXM1025920";"2021-08-09 20:12:00";"AO05";"TE24LCO18661";2.8
"XXM2844801";"2022-04-08 17:47:00";"GF00";"MA30QLI76818";2.5
"XXM4121779";"2021-06-04 18:56:00";"NE09";"VX68BAR38623";1.5
"XXN6638821";"2020-10-04 03:53:00";"GF00";"SL09NOT64494";2.5
"XXO4806867";"2020-10-29 11:58:00";"AO12";"ZY93PCY41868";2.8
"XXO8189484";"2019-12-12 13:50:00";"GF00";"LM86GYO69819";2.8
"XXP0310716";"2020-10-31 22:46:00";"NE12";"HA82SCK64299";1.25
"XXP6352116";"2021-08-09 14:36:00";"AO00";"YL27IFD65117";2.0
"XXP8192495";"2020-12-28 04:22:00";"KO00";"IW53OQE31439";1.25
"XXQ1033584";"2020-07-13 00:50:00";"AO10";"BM25PHF40639";13.0
"XXR3805417";"2022-08-04 20:06:00";"GF00";"BY85QGR11636";2.5
"XXR5082992";"2020-04-01 11:34:00";"EG01";"MU06LHX94338";1.5
"XXS2428065";"2019-08-03 06:06:00";"MR03";"QO68DIC93032";2.5
"XXS3789548";"2019-12-14 04:39:00";"AO04";"HT62RDI04611";2.8
"XXS6363790";"2022-02-04 04:48:00";"GF00";"XF28DGK65250";2.0
"XXU2463487";"2021-08-04 16:15:00";"OO12";"WU78BMX13511";3.1
"XXU2487230";"2020-10-04 17:49:00";"KO05";"JO50FSF60755";2.2
"XXV5354113";"2021-11-05 18:30:00";"NE12";"LG64ARC91224";2.8
"XXW7923550";"2020-02-09 04:55:00";"KO03";"PF04UCA93312";1.25
"XXW9897045";"2020-12-03 14:23:00";"EG03";"SU00RDZ36214";2.2
"XXX2436388";"2019-02-04 19:48:00";"KO06";"UO75YNW62238";2.8
"XXX3966488";"2022-01-01 13:28:00";"GF00";"BY85QGR11636";2.5
"XXY7630487";"2021-10-02 00:53:00";"MR00";"UA13YTK28483";2.8
"XXY9091897";"2020-06-08 14:04:00";"MR08";"HE38BQH01623";2.8
"XXZ5543362";"2022-03-06 07:52:00";"NE13";"PM58XHX45588";1.5
"XXZ6312026";"2022-12-08 00:08:00";"OO06";"AY38OQF67603";2.8
"XXZ7518587";"2020-09-09 16:05:00";"MR04";"HE38BQH01623";2.8
"XYA5248184";"2023-06-06 16:20:00";"KO00";"JE65QJK64802";2.8
"XYA6839858";"2022-07-03 20:43:00";"AO11";"RR73DWB65452";2.8
"XYB2148782";"2021-04-11 21:39:00";"MR01";"QN23UHH39091";2.8
"XYB2250775";"2020-10-06 09:59:00";"AO18";"BM25PHF40639";13.0
"XYC3581167";"2020-05-03 08:42:00";"NE05";"VX68BAR38623";1.5
"XYC9698710";"2022-02-06 09:05:00";"GF00";"PF04UCA93312";3.1
"XYD3658210";"2020-09-12 08:51:00";"OO00";"BK77KNV91142";2.8
"XYD8164477";"2019-07-13 01:50:00";"EG04";"CM15YCB60994";2.0
"XYE2180756";"2022-03-08 09:00:00";"GF00";"MA30QLI76818";2.5
"XYF7276380";"2021-05-08 00:08:00";"EG08";"DW44ZOO26361";2.5
"XYG8522658";"2022-10-01 20:15:00";"NE08";"NY14GZR94632";2.8
"XYH2303464";"2020-09-04 01:14:00";"AO01";"RR73DWB65452";2.8
"XYH2819620";"2020-12-09 05:58:00";"GF00";"MP14WFM40909";2.8
"XYH6075006";"2019-02-02 22:53:00";"AO00";"OY94SZK34436";2.8
"XYI1315738";"2021-04-09 21:36:00";"OO00";"LC72NRN52084";3.1
"XYI6154212";"2020-11-08 08:06:00";"KO00";"UO75YNW62238";2.8
"XYK1994201";"2022-08-05 06:41:00";"AO14";"MU06LHX94338";2.8
"XYK7130693";"2022-04-08 21:27:00";"KO05";"QW79CHL42244";2.8
"XYM4889537";"2022-05-05 09:48:00";"OO02";"PF04UCA93312";1.25
"XYO6182383";"2021-01-04 20:55:00";"MR08";"DP11ENT03275";1.25
"XYO6763151";"2019-07-11 07:11:00";"EG09";"EC02LZC49528";2.8
"XYQ2204068";"2022-01-09 01:42:00";"KO06";"WY00MLL63827";1.0
"XYQ2646475";"2020-11-05 23:12:00";"OO08";"IC95TLY24827";2.0
"XYQ5480175";"2021-04-03 18:39:00";"OO03";"VJ92OYV94295";2.5
"XYQ6885021";"2019-10-31 08:55:00";"KO00";"ZY93PCY41868";1.5
"XYQ7474600";"2023-02-02 06:05:00";"OO02";"IC95TLY24827";2.0
"XYQ7730186";"2020-11-04 13:52:00";"AO04";"SY96JDQ97089";1.5
"XYR4630935";"2019-05-04 20:15:00";"MR07";"EZ65FLV39493";2.8
"XYR8439787";"2020-06-11 09:08:00";"EG00";"TE24LCO18661";1.25
"XYS4442062";"2020-07-05 19:58:00";"AO09";"SU00RDZ36214";2.8
"XYS5003440";"2020-07-05 16:20:00";"GF00";"SL09NOT64494";2.5
"XYS5231563";"2021-11-02 10:06:00";"NE06";"JV67MTI17124";2.5
"XYS8679612";"2020-10-02 12:47:00";"GF00";"MA30QLI76818";2.5
"XYS8843120";"2020-03-04 23:51:00";"NE12";"IA29IQS63679";1.0
"XYT2693806";"2021-03-01 06:45:00";"KO06";"QO77TFN61853";2.2
"XYV0651160";"2019-03-03 12:54:00";"MR06";"QO68DIC93032";2.5
"XYW8493211";"2021-07-01 21:53:00";"MR00";"HE38BQH01623";2.8
"XYW9317751";"2019-02-08 17:04:00";"GF00";"UF84JOS00561";2.8
"XYX4456178";"2020-11-15 13:55:00";"GF00";"CP56DAO45598";2.8
"XYX5398890";"2022-07-03 21:50:00";"OO02";"JF94VYA88954";2.8
"XYY2545690";"2020-08-09 23:13:00";"AO10";"YL27IFD65117";2.0
"XYY4464044";"2020-03-10 06:00:00";"EG08";"MU06LHX94338";1.5
"XYY5229830";"2019-07-08 02:44:00";"KO00";"WY00MLL63827";1.0
"XYZ4437016";"2021-02-04 23:28:00";"MR02";"QN23UHH39091";2.5
"XYZ4918143";"2022-05-04 16:40:00";"EG06";"CM15YCB60994";2.0
"XYZ9426709";"2021-07-02 06:11:00";"OO06";"XV40HUQ04740";1.0
"XZA6045857";"2022-03-03 11:01:00";"MR07";"LC72NRN52084";2.8
"XZA9065135";"2021-07-05 07:54:00";"MR00";"IZ65WAT29135";2.0
"XZB3343154";"2020-04-09 15:39:00";"GF00";"LM86GYO69819";2.8
"XZC0374932";"2020-08-04 07:37:00";"EG09";"IN99SEN20660";2.8
"XZC2621956";"2020-02-10 23:11:00";"NE10";"VX68BAR38623";1.5
"XZC2764314";"2019-12-21 09:22:00";"AO05";"BM25PHF40639";13.0
"XZC5643050";"2021-07-04 04:02:00";"KO09";"UF84JOS00561";2.8
"XZD6209601";"2020-04-03 14:32:00";"KO06";"DO24BCW15511";1.25
"XZE2308070";"2019-10-26 14:21:00";"NE13";"NY14GZR94632";2.8
"XZE6743666";"2019-10-25 19:38:00";"EG08";"XV40HUQ04740";2.5
"XZG9930030";"2020-07-07 21:13:00";"AO17";"HT62RDI04611";2.8
"XZI2451216";"2020-09-08 15:04:00";"KO04";"WY00MLL63827";1.0
"XZI3421245";"2019-09-08 12:15:00";"KO01";"ZY93PCY41868";1.5
"XZK0009453";"2022-03-04 03:51:00";"NE01";"MQ65WJJ60020";2.2
"XZK7766419";"2021-01-03 00:48:00";"AO18";"TE24LCO18661";2.8
"XZL4565949";"2021-05-06 17:45:00";"EG12";"EC02LZC49528";2.8
"XZM1531410";"2022-02-04 11:44:00";"GF00";"YX66XYW62640";3.1
"XZM5718594";"2021-03-03 11:16:00";"MR05";"HE38BQH01623";2.8
"XZM8191069";"2019-10-18 22:00:00";"AO06";"OC94ASJ72024";1.0
"XZN2965771";"2021-11-07 01:57:00";"OO02";"VJ92OYV94295";2.5
"XZO2119899";"2020-06-11 11:02:00";"MR07";"HR53SRO94328";13.0
"XZO4993440";"2021-10-11 06:33:00";"NE03";"ZY93PCY41868";1.5
"XZO7228761";"2019-07-07 22:56:00";"AO07";"OC94ASJ72024";1.0
"XZP0892774";"2021-12-02 09:05:00";"EG04";"CM15YCB60994";2.0
"XZP5822169";"2021-02-06 20:48:00";"MR01";"QN23UHH39091";2.8
"XZQ2053325";"2023-03-02 01:23:00";"OO10";"RK48BOP88344";2.8
"XZQ2931224";"2020-06-11 09:47:00";"MR07";"BI87HYL81972";1.0
"XZQ4353713";"2019-02-08 03:31:00";"EG09";"EV77EDV52985";3.1
"XZQ7034918";"2020-09-02 03:30:00";"GF00";"MA30QLI76818";2.5
"XZR0651062";"2023-05-05 14:55:00";"AO07";"DP11ENT03275";3.1
"XZR3696014";"2019-11-02 20:43:00";"KO05";"VL67TFO75321";3.1
"XZR4547614";"2022-06-10 02:09:00";"OO08";"XV40HUQ04740";1.0
"XZR5818821";"2022-12-09 04:25:00";"EG03";"EC02LZC49528";2.8
"XZR7199692";"2020-10-06 04:16:00";"AO02";"RR73DWB65452";2.8
"XZR7836330";"2020-05-06 10:01:00";"KO03";"KB55KTM48860";2.5
"XZR8063140";"2023-05-07 07:54:00";"EG07";"BK77KNV91142";3.1
"XZR9291110";"2020-08-04 04:24:00";"AO14";"OC94ASJ72024";1.0
"XZS1240037";"2023-05-04 07:34:00";"OO12";"VJ92OYV94295";2.5
"XZS5424794";"2020-07-05 21:15:00";"AO02";"DP11ENT03275";3.1
"XZS6538526";"2020-01-09 19:24:00";"NE13";"NZ35XLQ89678";1.5
"XZT0647769";"2020-06-06 19:15:00";"NE07";"PD45WOT56494";2.0
"XZT2903817";"2021-07-06 21:10:00";"GF00";"UF84JOS00561";2.8
"XZT7478491";"2021-06-05 00:22:00";"NE11";"IA29IQS63679";1.0
"XZU0664759";"2023-04-03 05:17:00";"OO00";"VJ92OYV94295";2.5
"XZU1813886";"2022-08-02 00:15:00";"KO06";"KB55KTM48860";2.5
"XZV1688497";"2021-12-03 00:09:00";"AO08";"PM58XHX45588";2.8
"XZV7692219";"2020-04-03 19:39:00";"KO03";"JO50FSF60755";2.2
"XZX1942833";"2022-11-08 15:29:00";"EG10";"DW44ZOO26361";1.0
"XZX6665849";"2020-04-01 03:16:00";"MR07";"IZ65WAT29135";2.0
"XZX9807715";"2020-09-07 01:58:00";"KO04";"EZ65FLV39493";1.25
"XZX9972663";"2019-12-30 17:46:00";"KO02";"XV91YMP27722";3.1
"XZY1958474";"2023-01-06 23:03:00";"KO00";"QW79CHL42244";2.8
"XZY7091897";"2021-10-07 06:32:00";"MR00";"SL09NOT64494";3.1
"XZZ2033685";"2021-02-09 13:56:00";"GF00";"LM86GYO69819";2.8
"XZZ3361648";"2020-11-23 12:29:00";"EG12";"TZ48CCW54765";3.1
"XZZ8088032";"2021-05-06 16:21:00";"KO06";"ZY93PCY41868";1.5
"YAA2961910";"2019-01-06 03:33:00";"AO11";"BM25PHF40639";13.0
"YAA4110574";"2021-09-09 07:18:00";"MR03";"KF48RSD79865";2.8
"YAA4976354";"2019-04-13 01:22:00";"NE12";"EV77EDV52985";1.0
"YAA5128753";"2021-09-08 19:08:00";"EG06";"IW53OQE31439";2.8
"YAA5989254";"2021-01-03 11:29:00";"KO07";"FL13UMN92207";1.0
"YAA7143074";"2020-11-04 20:28:00";"EG04";"NY14GZR94632";1.0
"YAB2859642";"2021-08-04 18:12:00";"GF00";"UF84JOS00561";2.8
"YAB3383550";"2022-12-06 16:14:00";"OO12";"WG11QVY31890";1.0
"YAB7243729";"2021-06-07 10:41:00";"MR01";"UA13YTK28483";2.8
"YAB8928477";"2020-12-13 23:35:00";"GF00";"UF84JOS00561";2.8
"YAB9472992";"2021-09-04 11:30:00";"GF00";"XF28DGK65250";2.0
"YAC2989507";"2020-10-15 22:45:00";"GF00";"XF28DGK65250";2.0
"YAC5286478";"2022-04-01 20:14:00";"AO12";"RR73DWB65452";2.8
"YAD4787415";"2021-02-07 06:28:00";"EG02";"TE24LCO18661";1.25
"YAF3546443";"2020-07-09 02:10:00";"AO11";"DV04FQL29609";3.1
"YAG0645900";"2021-09-11 20:21:00";"NE14";"NZ35XLQ89678";1.5
"YAG8456857";"2020-12-11 17:27:00";"EG11";"IW53OQE31439";2.8
"YAG9995437";"2020-10-01 16:51:00";"OO03";"PE73VJU23485";3.1
"YAH2107651";"2019-08-02 06:28:00";"OO06";"JE65QJK64802";1.25
"YAI3211433";"2019-10-06 21:34:00";"KO08";"EG95RTB75032";2.2
"YAI5128857";"2022-06-07 16:13:00";"KO07";"WY00MLL63827";1.0
"YAI5485243";"2020-04-10 04:38:00";"MR02";"QO68DIC93032";2.5
"YAJ7151691";"2019-08-12 14:28:00";"EG03";"TE24LCO18661";1.25
"YAJ9015200";"2021-06-06 15:37:00";"EG04";"IN99SEN20660";2.8
"YAJ9421239";"2022-10-08 13:27:00";"MR06";"QH15HWX24570";3.1
"YAK1503767";"2020-04-07 07:37:00";"OO13";"RK48BOP88344";2.8
"YAK2080808";"2022-10-08 18:24:00";"AO01";"MX39VOS38645";2.8
"YAK8804681";"2019-12-21 11:27:00";"MR07";"BI87HYL81972";1.0
"YAM5094051";"2019-02-11 21:21:00";"GF00";"MP14WFM40909";2.8
"YAM9552813";"2020-03-10 04:40:00";"KO06";"QO77TFN61853";2.2
"YAN5329704";"2019-06-07 18:15:00";"AO17";"DP11ENT03275";3.1
"YAN6264593";"2019-04-05 04:04:00";"NE02";"NY14GZR94632";2.8
"YAO3078536";"2021-12-03 01:45:00";"KO04";"DO24BCW15511";1.25
"YAO7906423";"2020-04-10 08:26:00";"EG01";"TV81MAQ99005";2.8
"YAP3195911";"2023-05-06 03:55:00";"GF00";"MA30QLI76818";2.5
"YAP4209074";"2021-09-04 13:36:00";"OO13";"QX75YWC61835";2.5
"YAP4478753";"2021-06-06 10:11:00";"KO07";"JO50FSF60755";2.2
"YAP5680254";"2019-12-10 13:07:00";"KO04";"QW79CHL42244";2.8
"YAP7413263";"2021-05-05 12:47:00";"NE10";"MA30QLI76818";1.5
"YAQ0906660";"2023-01-06 20:49:00";"GF00";"IO09FGE68100";2.8
"YAQ2305191";"2022-10-03 12:31:00";"AO14";"YL27IFD65117";2.0
"YAQ9336678";"2021-04-09 12:23:00";"NE12";"QR03XCJ37459";2.0
"YAQ9494089";"2021-06-01 13:59:00";"MR01";"IZ65WAT29135";2.0
"YAT5901598";"2023-03-02 23:53:00";"OO10";"XV40HUQ04740";1.0
"YAT7184090";"2022-06-08 08:25:00";"KO09";"IZ65WAT29135";3.1
"YAU2667968";"2021-03-07 05:25:00";"MR06";"QO68DIC93032";2.5
"YAV2312289";"2020-09-10 03:39:00";"KO04";"YX66XYW62640";1.5
"YAV6706267";"2021-05-06 11:38:00";"EG04";"CR31GMR97972";1.5
"YAW2714228";"2019-09-05 23:52:00";"MR07";"QN23UHH39091";2.2
"YAW3907848";"2020-10-24 18:43:00";"KO07";"KB55KTM48860";2.5
"YAX2394743";"2019-11-06 21:08:00";"NE00";"UP28MBM38391";1.0
"YAY2006735";"2021-12-07 00:38:00";"AO00";"YL27IFD65117";2.0
"YAY4748374";"2021-06-08 14:09:00";"KO07";"QO77TFN61853";2.2
"YAY5743847";"2021-10-18 12:53:00";"NE00";"PM58XHX45588";1.5
"YAY8532545";"2020-11-28 06:33:00";"MR01";"QO68DIC93032";2.5
"YAY9829737";"2019-10-10 19:33:00";"NE10";"JO50FSF60755";3.1
"YAZ2209478";"2019-09-07 15:09:00";"OO06";"JF94VYA88954";2.8
"YAZ2391529";"2020-03-10 07:24:00";"OO09";"AY38OQF67603";2.8
"YAZ2879444";"2020-06-12 14:28:00";"MR02";"QN23UHH39091";2.8
"YAZ3102702";"2023-03-06 14:12:00";"MR06";"HE38BQH01623";2.8
"YAZ4303888";"2019-10-04 04:19:00";"GF00";"IO09FGE68100";2.8
"YBA4731441";"2021-01-02 20:47:00";"KO05";"ED51EWW52190";2.8
"YBA7499065";"2020-08-03 04:22:00";"GF00";"EN26OAB52983";1.25
"YBA9853388";"2020-06-01 16:48:00";"GF00";"MA30QLI76818";2.5
"YBB1083437";"2020-10-10 00:29:00";"GF00";"KW50MJG67260";2.2
"YBB7039761";"2023-03-03 12:15:00";"OO13";"AT19HLV57173";2.8
"YBC4497069";"2020-03-07 07:52:00";"EG04";"JD78PQD35395";2.2
"YBC8041489";"2020-06-02 07:28:00";"NE13";"FY47TUN40300";1.0
"YBD6909614";"2020-06-01 11:06:00";"AO19";"MX39VOS38645";2.8
"YBD8678681";"2021-06-02 02:35:00";"GF00";"UF84JOS00561";2.8
"YBE0948938";"2022-03-09 07:16:00";"AO06";"HT62RDI04611";2.8
"YBF0412507";"2022-12-05 15:20:00";"OO11";"VJ92OYV94295";2.5
"YBF3202277";"2019-10-31 09:50:00";"GF00";"LM86GYO69819";2.8
"YBF5318893";"2022-10-01 08:37:00";"KO02";"XF28DGK65250";1.5
"YBG2170128";"2020-10-29 15:16:00";"EG01";"LG64ARC91224";3.1
"YBG4970976";"2020-07-07 06:22:00";"GF00";"CP56DAO45598";2.8
"YBG8834631";"2020-02-05 04:23:00";"KO05";"WY00MLL63827";1.0
"YBH3587400";"2020-11-30 08:27:00";"NE14";"FY47TUN40300";1.0
"YBH3616970";"2021-02-05 21:38:00";"MR04";"HE38BQH01623";2.8
"YBH4028929";"2019-04-11 18:00:00";"GF00";"PF04UCA93312";3.1
"YBH5938022";"2020-09-02 07:09:00";"EG10";"EN26OAB52983";1.25
"YBI8956282";"2021-10-26 00:28:00";"OO12";"QR03XCJ37459";2.8
"YBJ7025641";"2021-09-11 03:36:00";"KO01";"ZY93PCY41868";1.5
"YBK9337574";"2022-08-02 18:28:00";"EG00";"HT62RDI04611";3.1
"YBL8343278";"2021-09-02 23:26:00";"MR01";"XV91YMP27722";2.5
"YBL8604176";"2020-10-22 16:30:00";"AO04";"RR73DWB65452";2.8
"YBM0371155";"2021-10-15 18:32:00";"KO08";"DO24BCW15511";1.25
"YBM1681204";"2021-06-08 20:38:00";"KO07";"IX01MVL33676";2.5
"YBM1737679";"2022-04-08 07:28:00";"KO09";"JD78PQD35395";2.2
"YBM5700246";"2023-06-06 16:47:00";"EG06";"XE59BZM26378";2.5
"YBM6534477";"2019-04-08 14:17:00";"AO00";"MX39VOS38645";2.8
"YBM7275648";"2020-09-05 03:29:00";"AO04";"BM25PHF40639";13.0
"YBM8878720";"2022-03-08 11:13:00";"GF00";"UF84JOS00561";2.8
"YBN4140849";"2021-06-05 13:36:00";"MR02";"QN23UHH39091";2.8
"YBN6929888";"2020-11-19 16:57:00";"GF00";"IO09FGE68100";2.8
"YBO0644083";"2019-03-03 15:58:00";"MR07";"IZ65WAT29135";2.0
"YBO1349106";"2020-03-04 14:41:00";"OO00";"AT19HLV57173";2.8
"YBO3104207";"2023-04-01 12:59:00";"NE16";"DW44ZOO26361";1.5
"YBO8474934";"2021-05-04 19:50:00";"NE06";"OY94SZK34436";2.5
"YBP9206058";"2021-05-07 06:47:00";"NE09";"LM86GYO69819";1.25
"YBQ4681680";"2019-01-09 01:08:00";"KO06";"UO75YNW62238";2.8
"YBR5455013";"2019-02-04 04:51:00";"OO03";"QR03XCJ37459";2.8
"YBR7782668";"2020-06-04 17:43:00";"OO07";"MQ65WJJ60020";1.0
"YBT2225125";"2021-07-08 13:06:00";"MR07";"QO68DIC93032";2.5
"YBT6990710";"2022-05-08 16:41:00";"OO05";"JF94VYA88954";2.8
"YBU0847601";"2021-09-05 07:53:00";"OO12";"AT19HLV57173";2.8
"YBU5165263";"2020-06-05 12:39:00";"AO19";"EC02LZC49528";2.8
"YBV2545290";"2022-02-08 01:18:00";"EG04";"TV81MAQ99005";2.8
"YBV4922661";"2023-06-01 14:51:00";"GF00";"UF84JOS00561";2.8
"YBX4413002";"2020-06-07 11:22:00";"GF00";"MA30QLI76818";2.5
"YBY3966775";"2021-06-05 13:08:00";"GF00";"JE65QJK64802";2.8
"YBY8432639";"2021-10-03 05:07:00";"EG12";"CM15YCB60994";2.0
"YBZ0313713";"2020-10-02 20:28:00";"NE16";"FY47TUN40300";1.0
"YBZ8103783";"2020-09-04 01:16:00";"MR06";"BI87HYL81972";1.0
"YCA4911180";"2020-12-26 18:40:00";"AO12";"DP11ENT03275";3.1
"YCB0537908";"2022-08-08 15:41:00";"MR00";"IZ65WAT29135";2.0
"YCB7788118";"2020-11-06 01:14:00";"NE05";"EZ65FLV39493";1.25
"YCB8115114";"2021-04-04 00:27:00";"OO03";"JF94VYA88954";2.8
"YCB9110992";"2020-11-28 21:48:00";"MR02";"HE38BQH01623";2.8
"YCC5342816";"2022-11-06 18:47:00";"MR05";"QO68DIC93032";2.5
"YCE2679487";"2020-01-03 14:52:00";"EG08";"PD45WOT56494";1.5
"YCE4099104";"2019-04-03 07:59:00";"GF00";"UF84JOS00561";2.8
"YCE4299546";"2023-07-01 06:38:00";"KO00";"JO50FSF60755";2.2
"YCE8303935";"2019-12-15 20:31:00";"NE00";"PM58XHX45588";1.5
"YCG1477621";"2020-03-05 19:10:00";"NE05";"QP02SYE47964";2.8
"YCG6089751";"2021-06-07 11:09:00";"AO10";"SU00RDZ36214";2.8
"YCG8279603";"2021-07-10 01:18:00";"OO02";"IX01MVL33676";1.25
"YCG8376241";"2019-02-05 03:08:00";"EG12";"QU94IGC75528";1.25
"YCH6776642";"2020-08-10 02:39:00";"NE16";"BY85QGR11636";2.2
"YCI4821543";"2019-12-31 03:03:00";"AO14";"YL27IFD65117";2.0
"YCI8994879";"2021-12-04 10:21:00";"AO02";"BZ76ROL87339";1.0
"YCJ5953314";"2020-11-21 22:59:00";"AO13";"LG64ARC91224";13.0
"YCJ8938501";"2022-09-04 08:06:00";"GF00";"JE65QJK64802";2.8
"YCK9138417";"2020-05-11 20:58:00";"AO08";"DV04FQL29609";3.1
"YCM9194282";"2020-12-20 17:37:00";"EG09";"JD78PQD35395";1.0
"YCN2313762";"2019-11-25 11:37:00";"NE08";"CR31GMR97972";2.8
"YCN8535641";"2022-06-09 03:39:00";"EG02";"SY96JDQ97089";2.5
"YCP4694406";"2019-11-17 03:42:00";"KO03";"RV87TIY76692";2.5
"YCQ1562359";"2019-04-08 18:10:00";"OO10";"KF48RSD79865";2.5
"YCQ9547035";"2022-05-07 20:31:00";"MR00";"EZ65FLV39493";2.8
"YCR4398207";"2021-07-03 19:29:00";"MR00";"IZ65WAT29135";2.0
"YCR7551144";"2021-10-16 06:06:00";"AO03";"QU94IGC75528";2.8
"YCR8987439";"2021-11-07 04:40:00";"KO04";"JO50FSF60755";2.2
"YCS0240033";"2020-02-01 19:53:00";"KO03";"ED51EWW52190";2.8
"YCS9485067";"2020-03-09 04:41:00";"MR00";"YH66OKD41942";2.0
"YCT3912525";"2021-04-05 22:32:00";"AO12";"QH15HWX24570";2.8
"YCT6071038";"2019-03-06 08:51:00";"KO09";"RV87TIY76692";2.5
"YCT8284607";"2019-03-09 03:38:00";"GF00";"CP56DAO45598";2.8
"YCU0641001";"2022-05-05 09:38:00";"AO19";"BZ76ROL87339";1.0
"YCU3271401";"2021-09-03 01:23:00";"GF00";"XF28DGK65250";2.0
"YCV0435625";"2021-07-10 23:29:00";"NE01";"FY47TUN40300";1.0
"YCV3686664";"2021-05-04 08:28:00";"EG00";"IW53OQE31439";2.8
"YCW2291528";"2021-12-02 15:33:00";"EG04";"CM15YCB60994";2.0
"YCW7661409";"2021-02-01 21:44:00";"OO12";"EE22TMX10817";2.0
"YCW8267167";"2019-10-23 08:15:00";"EG12";"DV04FQL29609";1.25
"YCX4277033";"2021-10-08 08:05:00";"AO07";"PE73VJU23485";2.8
"YCY9720132";"2021-03-03 09:26:00";"KO06";"ED51EWW52190";2.8
"YCZ2838276";"2021-12-06 13:03:00";"GF00";"WU78BMX13511";1.0
"YDA0290941";"2021-10-08 02:09:00";"AO02";"RR73DWB65452";2.8
"YDA3416746";"2022-03-01 09:13:00";"NE11";"VX68BAR38623";1.5
"YDB2831997";"2019-02-04 05:48:00";"MR02";"QX75YWC61835";1.25
"YDC4145765";"2020-11-20 02:43:00";"NE12";"QX75YWC61835";3.1
"YDD6342074";"2022-09-09 13:08:00";"KO01";"HW75BKT77773";2.2
"YDE1262246";"2020-06-02 02:14:00";"NE00";"IA29IQS63679";1.0
"YDE9017073";"2022-06-01 22:47:00";"AO18";"BZ76ROL87339";1.0
"YDE9148362";"2020-12-05 12:35:00";"OO12";"QX75YWC61835";2.5
"YDF6647355";"2021-01-07 12:14:00";"AO19";"LG64ARC91224";13.0
"YDF7721626";"2020-11-08 02:46:00";"GF00";"UF84JOS00561";2.8
"YDG4510086";"2022-09-07 08:26:00";"GF00";"YX66XYW62640";3.1
"YDG6207009";"2020-07-08 23:15:00";"EG00";"IW53OQE31439";2.8
"YDG7791358";"2021-07-07 01:44:00";"AO07";"LG64ARC91224";13.0
"YDG9728729";"2022-08-09 23:05:00";"AO11";"DV04FQL29609";3.1
"YDH5245197";"2019-04-07 12:32:00";"NE07";"PD45WOT56494";2.0
"YDI2286855";"2020-07-09 22:54:00";"OO09";"VJ92OYV94295";2.5
"YDI5404540";"2019-12-17 04:20:00";"OO05";"EE22TMX10817";2.0
"YDI9540208";"2022-08-06 19:59:00";"NE05";"NY14GZR94632";2.8
"YDJ3909702";"2019-03-10 04:48:00";"EG04";"UP28MBM38391";1.25
"YDK0015502";"2020-10-09 01:32:00";"AO11";"NY14GZR94632";2.8
"YDK1979511";"2019-12-24 07:23:00";"MR08";"HE38BQH01623";2.8
"YDK4126527";"2020-10-16 10:59:00";"GF00";"BY85QGR11636";2.5
"YDM2553862";"2020-08-04 17:44:00";"AO01";"YL27IFD65117";2.0
"YDN5957724";"2019-03-09 17:17:00";"NE16";"PM58XHX45588";1.5
"YDO4931340";"2021-09-01 05:07:00";"KO03";"JO50FSF60755";2.2
"YDO6592043";"2020-03-07 05:52:00";"EG07";"TV81MAQ99005";2.8
"YDP0780874";"2020-04-09 06:52:00";"GF00";"BY85QGR11636";2.5
"YDP6395266";"2019-10-28 05:03:00";"AO03";"DP11ENT03275";3.1
"YDQ1450437";"2020-06-05 18:28:00";"EG09";"EC02LZC49528";2.8
"YDQ1663345";"2020-12-04 14:58:00";"NE12";"IA29IQS63679";1.0
"YDQ4225544";"2021-03-01 17:00:00";"AO05";"RR73DWB65452";2.8
"YDR3890870";"2023-05-08 08:45:00";"MR00";"RR98KQE80731";1.25
"YDR6972988";"2019-12-05 04:37:00";"GF00";"BY85QGR11636";2.5
"YDS1764246";"2020-01-08 11:36:00";"MR03";"XV91YMP27722";2.5
"YDS8921756";"2023-06-03 17:33:00";"EG03";"TE24LCO18661";1.25
"YDT4505707";"2019-11-09 14:34:00";"KO00";"IX01MVL33676";2.5
"YDT7800497";"2021-02-02 06:57:00";"OO01";"AT19HLV57173";2.8
"YDU5899875";"2019-04-09 21:59:00";"AO07";"MU06LHX94338";2.8
"YDU9823289";"2020-04-08 10:18:00";"EG04";"EC02LZC49528";2.8
"YDV2908089";"2020-07-03 17:07:00";"MR01";"QN23UHH39091";2.8
"YDW1982729";"2019-07-02 11:56:00";"NE05";"XF28DGK65250";2.2
"YDW2898175";"2019-12-06 02:37:00";"EG12";"EC02LZC49528";2.8
"YDW6230572";"2022-05-08 04:50:00";"KO06";"RV87TIY76692";2.5
"YDW7600497";"2021-07-09 18:30:00";"OO06";"LC72NRN52084";3.1
"YDX6503764";"2022-07-05 08:55:00";"EG12";"CR31GMR97972";1.5
"YDZ0584794";"2021-12-08 07:13:00";"MR00";"EZ65FLV39493";2.8
